doc_index	true_label	exp_label	doc_text
17844	1	1	In terms of the arts, the 1970s were a very turbulent era. In literature and the visual arts, it was the closing of a great fifty or sixty year period of creativity that has yet to be restarted. In music it was a decade that many see as a low point, due to corporate rock and disco. On television it was a Golden Age for situation comedies, from The Odd Couple to the Mary Tyler Moore Show to M*A*S*H to All In The Family, but in film it was even a greater period of creativity, in all genres, that saw the rise of the American auteur- directors like Robert Altman, Francis Ford Coppola, and Martin Scorsese- from the ashes of the old studio systems that had dominated Hollywood for over half a century. These directors wanted to craft literate, arts films for the masses, of the sort that had been staples in Europe since the end of the Second World War. Yet, the studios were trying to keep pace, with socially aware films of the sort not seen since the 1930s.  But, unlike the films of the 1930s, starring actors like Jimmy Cagney and John Garfield (usually co-starring the Dead End Kids), that dealt with social issues in a gritty realistic way, or as realistic as one could get on a sound stage, the social consciousness of the late 1960s and early 1970s manifested itself most in science fiction films, which allowed the Left Wing of Hollywood to preach to the masses under the guise of what most considered little above comic strip entertainment. There was precedent for this approach, for several of the flying saucer films of the 1950s dealt with the political zeitgeist of the McCarthy era- most notably The Day The Earth Stood Still and Invasion Of The Body Snatchers. And the early 1960s saw Rod Serling constantly subverting the political conservatism of the time by casting social issues into science fiction settings on his classic sci fi television anthology show The Twilight Zone. Among the studio offerings of this time were the ecologically sensitive Silent Running; George Lucas's first film THX 1138, which dealt with consumerism, group think, and existentialism; and Logan's Run, which hammered away at Communism and state control versus the rights of an individual. Some of the film's references are quite heavyhanded- and reek of the then current Arab oil crisis and rampant inflation. A few jarred strawberries cost $150, and Soylent rations its assorted colored foods- Soylent Yellow, Soylent Red, and the new Soylent Green, reputedly made from 'the finest undersea growth,' in a manner not unlike the gas rationing of the time. Scenes of food riots are eerie echoes of the oil riots at many gas stations during the year of the film's release, and the scenes of crowding, and bodies, live and dead, lying all about are still chilling, as well as influential. A later film like Escape From New York is an obvious progeny. The rest of the script, by Stanley R. Greenberg, however, is rather pedestrian, and fairly standard for a dystopian flick, but Fleischer and cinematographer Richard H. Kline do a great job of filling the screen with interesting images and sounds, to spice things up. The use of soft, dimly lit visuals, murkily filtered, add a Stygian feel to the New York of the film, almost like a colorized version of Carl Theodor Dreyer's Vampyr. The only light in the film comes from artificial sources, and were it not for the fashion faux pas the film could truly seem timeless.  The end of the film, where Thorn sneaks into the processing plant where human corpses are made into Soylent Green wafers, is both chilling, and oddly drama-less. In the end, the Soylent minions hunt Thorn down, but he survives long enough to utter the film's catchphrase to Chief Hatcher. Yet, one does not know if it is enough, for Hatcher has already been co-opted, and has a track record of taking the easy way out. Yet, that fact, and its ambiguity, shows that the film does not recapitulate its characters' dilemmas, and has a depth many later, better made films, sci fi or not, do not have. It is also why Soylent Green is still a film worth watching.
20988	1	1	**** = A masterpiece to be recorded in the books and never forgotten  ***1/2 = A classic in time; simply a must see  *** = A solid, worth-while, very entertaining piece  **1/2 = A good movie, but there are some uneven elements or noticeable flaws  ** = May still be considered good in areas, but this work has either serious issues or is restrained by inevitable elements deemed inescapable (e.g., genre)  *1/2 = Mostly a heap of nothing sparked by mildly worthwhile moments  BOMB = Not of a viewable quality  - Kalifornia = ***  - Unrated (for strong violent material, considerable sexuality, and language)  I rented this film expecting an in-your-face summer-Blockbuster-quality celebration of Brad Pitt's face, but was happily surprised and disappointed. This really is more of a drama, and very grim at that... I remember some emotionally intense Duchovny voice-overs.  Pitt plays out his possibly un-sexiest film ever with startling talent. Who started out as a hopeless yet harmless "white trash" husband became realized as a violent, disturbing alcoholic with a messed mind. During some of the latter stages in the film, I found it hard to keep watching him - he was unpredictable and scary. This proves very good writing and acting.  The whole movie is filled with bizarre, sensational scenes that made me hold my breath not fewer than once, and I don't mean action scenes. I mean dialogue scenes so brilliantly crafted I actually winced and gasped at what I was seeing. It was like watching a rhino and a lion put in a cage and watching as they gnawed each other to death. Again, I am very impressed with the screenwriter(s); whoever they are did the impossible: mixed oil and water.  I also very much enjoyed Juliette Lewis's performance. It is so rare for this talented young actress to make an appearance these days that when she does it is such a joy. Some of her moments in this film brought me to tears. I mean that. The emotions this girl can arouse in your head are incredible, and I clearly remember getting blurry-eyed on a few occasions.  I almost feel like I'm cheating the quality craftsmanship the film makers have displayed by only giving "KALIFORNIA" a *** rating. But the dark feelings that it stirs are too potent and depressing to raise it. I do believe that everyone should see this movie though. I truly do.
22806	1	1	This movie draws you in and gets you hooked on keeping your eyes on the screen. The writer/director is brilliant with the narrative parts and the use of creative and interesting camera angles and perspectives which all add to the gripping hold it will have on you. Insomniac's Nightmare is original and refreshingly different from any other movie you have seen. Is it a dream or reality? This indie will have you discussing the twists and turns it takes through the conscious and subconscious. It has an eery feel with it's dark interpretations of illusions. Dominic Monaghan really became the insomniac. He is a great actor who is not hard on the eyes either! He really poured his whole being into this role. From the storyline to the way it is shot makes this indie one of my favorites. I recommend it highly and eagerly await to see more from this innovative, creative writer/director/cinematographer!!!
13129	1	1	Prof. Janos Rukh (Boris Karloff) discovers Radium X--a powerful force to be used for atomic power. Unfortunately Rukh has been contaminated by the Radium and starts to glow in the dark--and his touch causes instant death. Dr. Felix Benet (Bela Lugosi) develops an antidote--but Rukh starts to go mad due to the Radium AND the antidote and sets out to kill all he believed wronged him.  The plot is silly and the "effects" that make Karloff glow in the dark are laughable, but this is still a fun little chiller. It moves quickly, has some great atmosphere (notice Rukh's "house" and the movie starts on a dark and rainy night) and Karloff and Lugosi (as always) give great performances. There is also good acting by Franic Drake (as Rukh's wife) and Violet Kemble Cooper (as his mother). So it's OK but just a notch below all the other Karloff/Lugosi movies. The plot is just too far-fetched for me to swallow. Still I did like this. I give it a 7.
23695	1	1	This is the best movie I have ever seen.  I've seen the movie on Dutch television sometime in 1988 (?).  That month they were showing a Yugoslavian movie every Sunday night.  The next week there was another great movie (involving a train, rather than a bus) the name of which I don't remember. If you know it, please let me know! In any case, how can I get to see this movie again???? A DVD of this movie, where?? Please tell me at vannoord@let.rug.nl  The next week there was another great movie (involving a train, rather than a bus) the name of which I don't remember. If you know it, please let me know! In any case, how can I get to see this movie again???? A DVD of this movie, where?? Please tell me at vannoord@let.rug.nl
16906	1	1	This is a very enjoyable film with excellent actors and actresses evoking a range of emotions. It contains some really excellent humour which the whole family can enjoy. You get to know the characters quickly and experience their ups and downs. And, it ends very upbeat
10912	1	1	The movie Titanic makes it much more then just a "night to remember." It re writes a tragic history event that will always be talked about and will never been forgotten. Why so criticised? I have no idea. Could/will they ever make a movie like Titanic that is so moving and touching every time you watch it. Could they ever replace such an epic masterpiece. It will be almost impossible.  The director no doubt had the major impact on the film. A simple disaster film (boring to watch) converted to an unbelievable romance. Yes I'm not the Romance type either, but that should not bother you, because you will never see a romance like this. Guaranteed! Everything to the amazing effects, to the music, to the sublime acting.   The movie creates an amazing visual and a wonderful feeling. Everything looks very real and live. The legend herself "TITANIC" is shown brilliantly in all classes, too looks, too accommodation. The acting was the real effect. Dicaprio and Winslet are simply the best at playing there roles. No one could have done better. They are partly the reason why the film is so great.   I guess it's not too much to talk about. The plot is simple, The acting is brilliant, based on a true story, Probably more then half of the consumers that watch the film will share tears, thanks to un imaginable ending which can never be forgotten. Well if you haven't seen this film your missing out on something Hesterical, and a film to idolise for Hollywood. Could it get better? No. Not at all. The most moving film of all time, don't listen to people, see for yourself then you will understand. A landmark. (don't be surprised if you cry too)
14991	1	1	This is sad this movie is the tops this should at least be in the top 250 movies here. This is still the best Action movie ever done. The action movies of today are badly done The actors and action directors do not no how to do it fighting and stunts properly. only some no how to do it mostly from Hong Kong like Jackie Chan. The stunts are so clever and wild i do not think we will see the likes of ever. The start where Chan and his team go down the hill car chase through the hill town is just amazing. The end fight stunts are for me the best fight stunts ever put to film. The end stunt sliding down the pole crashing through the glass Jackie was badly hurt.
5255	1	1	Brilliant adaptation of the novel that made famous the relatives of Chilean President Salvador Allende killed. In the environment of a large estate that arises from the ruins, becoming a force to abuse and exploitation of outrage, a luxury estate for the benefit of the upstart Esteban Trueba and his undeserved family, the brilliant Danish director Bille August recreates, in micro, which at the time would be the process leading to the greatest infamy of his story to the hardened Chilean nation, and whose main character would Augusto Pinochet (Stephen similarities with it are inevitable: recall, as an example, that image of the senator with dark glasses that makes him the wink to the general to begin making the palace).  Bille August attends an exceptional cast in the Jeremy protruding Irons, whose character changes from arrogance and extreme cruelty, the hard lesson that life always brings us to almost force us to change. In Esteban fully applies the law of resonance, with great wisdom, Solomon describes in these words:"The things that freckles are the same punishment that will serve you."   Unforgettable Glenn Close playing splint, the tainted sister of Stephen, whose sin, driven by loneliness, spiritual and platonic love was the wife of his cruel snowy brother. Meryl Streep also brilliant, a woman whose name came to him like a glove Clara. With telekinetic powers, cognitive and mediumistic, this hardened woman, loyal to his blunt, conservative husband, is an indicator of character and self-control that we wish for ourselves and for all human beings.   Every character is a portrait of virtuosity (as Blanca worthy rebel leader Pedro Segundo unhappy ...) or a portrait of humiliation, like Stephen Jr., the bastard child of Senator, who serves as an instrument for the return of the boomerang.   The film moves the bowels, we recreated some facts that should not ever be repeated, but that absurdly still happen (Colombia is a sad example) and another reminder that, against all, life is wonderful because there are always people like Isabel Allende and immortalize just Bille August.
3398	1	1	Like I said its a hidden surprise. It well written well acted and well cast. I liked everything in this movie. Look its Hollywood all right but the brighter side. Angelina Jolie is great in this and I'm totally watching every movie with her in that I can get my hands on. Well worth a look.
827	1	1	This is one of the best movies to come from Bollywood in years. Certainly the best this year until now. Indian to the core, the panoramic visuals, the heart-pleasing dialogs and the melodious and soft music make the movie an exceptional one. The apt depiction of Indianvalues and culture makes the viewer search for his/her roots in them and invigorates the mind and spirit with a sense of pride and a new lease on life.  This movie is for viewers who enjoy a call to their imagination and philosophical senses. If you like watching movies to get all your nerves excited through on-screen action, sex or terror, then this movie is not for you, because you will find that the movie is not full of 90 degrees twists in it. It is as simple a story for a movie as it can get. But that's exactly where the art of the movie lies. One gets a real life experience, and the best thing is, this experience is one full of values and hope. It is about the positive side of life, about the sweet things that God has showered on humans, as against the regressive movies that insist on showing dons, terrorists and underworlds. This is not about things and people that have gone bad. It is about the goodness that still persists, and that keeps the world running. Of course, every genre of movies is respectable but it takes a lot of courage and talent to come up with a movie that swims against the current and tries to open the eyes of the public to the hidden realities and truths.   Having said that, here's more...   The movie is the journey of a couple from their engagement to their arranged marriage - yes, that's right, it is an arranged marriage and the couple come to know each other only through their parents, and learn to love each other. The 6 month gap between engagement and marriage is a long time, not full of "enticing" happenings, but one that nurtures the growing love and devotion of the couple to each other. They learn together the importance of their relationship and of this invaluable period of their lives, and work to strengthen the bonds of marriage. But have these been strengthened enough? Their relationship will face the test of not only time but also fortune. Will they pass this test? That is what "Vivah" is about.
19236	1	1	An opium den, a dirty little boy (actually a midget), prostitutes galore, a violent fracas in a dive, a motel for sexual shenanigans, scantily clad babes with cleavage a lot, a boozer falling down the stairs, a racially mixed clientèle in a bar with Asians, Africans, and Anglos treated equally, does this sound like a film playing at the local shopping mall? Wrong. These are all scenes from a 1933 musical.  The first half of "Footlight Parade" is preparation for a musical extravaganza which occupies the last half of the film. Chester Kent (Cagney) is about to lose his job and does lose his playgirl wife as a result of talking pictures squeezing out live stage musicals. His producers take him to see a popular talky of the day, John Wayne in "The Big Trail." Before each showing of the flick, a dance number is presented as a prologue. Shorts, news reels, serials, and cartoons would later serve the purpose. Kent gets the idea that a prologue chain would be the road to salvation for the dwindling live musical business. Kent is basically an idea man along the lines of choreographer Busby Berkeley. Could it be that Cagney's character is patterned after Berkeley? Could be.   In preparation for the prologues, Kent learns that his ideas are being stolen by a rival. He uncovers the traitor, fires him, then unbeknown to him a new leak is planted in the form a dazzling temptress. His assistant, Nan Prescott (Joan Blondell - soon to be Mrs. Dick Powell) has the hots for Kent and is determined to expose the wiles of the temptress. A new singer from Arkansas College shows up in the form of Scotty Blain (Dick Powell) who turns out to be a real find and is paired with Bea Thorn (Ruby Keeler). The resulting three prologue musicals, which couldn't possibly have been presented on any cinema stage of the day, are as fresh and enjoyable today as they were over seventy years ago, "Honeymoon Hotel," "By a Waterfall," and "Shanghai Lil."  Of special note is the song and dance of tough-guy James Cagney. Like Fred Astaire and Bill "Bojangles" Robinson, Cagney's dancing appeared natural and unrehearsed, although hours went into practice to get each step just right. Not as good a singer as Astaire, Cagney's singing, like Astaire's, sounded natural, unlike the crooning so popular at the time. It's amazing that one person could be so talented and so versatile as James Cagney.  Most critics prefer the "Shanghai Lil" segment over the other two. Yet the kaleidoscopic choreography of "By a Waterfall" is astonishing. How Berkeley was able to film the underwater ballets and to create the human snake chain must have been difficult because it has never been repeated. The close up shots mixed brilliantly with distant angles is a must-see. The crisp black and white photography is much more artistic than it would have been if shot in color.   Though not nearly as socially conscious as "Gold Diggers of 1933," "Footlight Parade" stands on its own as one of the most amazing and outrageous musicals ever put on the big screen.
2456	1	0	Zombie Chronicles isn't something to shout about, it's obvious not a award winning movie but it is a entertaining B-movie directed by Brad Sykes who directed Camp Blood which was another entertaining low budget flick. The acting is bad like most cheaply made movies but that's what makes it more entertaining, the zombie make-up is cool and effective especially with the budget, the gore is also great and gross, the film is sort of like a zombie version of Tales from the Crypt since we get two tales about zombie encounters in the woods, the stories are fun and do leave you guessing especially the first tale. Zombie Chronicles is a lot better than some low budget zombie movies out there, if you love low budget B-movies or cheaply made zombie flicks then check out Zombie Chronicles.
17193	1	1	In the opening scene, the eye patch wearing desperado named Hawkeye has a smooth forehead, but when he follows Johnny into the pueblo, he's shown with a scar over his patched eye. That's just one of the many continuity lapses in this edgy 'spaghetti' Western, but rather than detract from the picture, it adds a special flavor to the proceedings.  Another occurs when Sanchez turns in his three dead bodies, they have to be examined for their identities - "You just can't imagine how many false cadavers we have in our town". Immediately after, Carradine (Lawrence Dobkin) shows up to collect his bounty with no more than a wanted poster in hand.  As for the film's principal Johnny Yuma (Mark Damon), he's shown with his holster alternately on his right and left hip throughout the movie after exchanging gun belts with Carradine following the barroom brawl. Johnny's bound for San Margo at his uncle's request, but will have to avenge his death at the hands of deceitful wife Samantha (Rosalba Neri) and her conniving brother Pedro (Louis Vanner). It takes some time getting there, but it's a fun ride with one of the best music scores on record. As for that saloon fight, I got a kick out of the kung fu sound effects every time a punch connected.  Care for some more story exaggerations? Following the duel with Pedro the first time, Johnny wipes a small amount of blood from his lip which he manages to smear Pedro's entire face with. Similarly, when Pedro smacks around little Pepe later in the film he doesn't cut him, but by the time Johnny arrives, Pepe's face is covered with blood.  "Johnny Yuma" is probably one of the best of the genre that doesn't have Clint Eastwood in it. As Johnny, Mark Damon is a reasonably suitable stand in but without the seething exterior. Carradine seemed to be a replacement for the obligatory Lee Van Cleef character, without being a total bad guy. At first the identity exchange between Carradine and Johnny didn't seem to make sense, but it all tied together by the time the film ended. You knew each henchman would wind up getting his due; marking time for each was part of the anticipation.  In case you're wondering, the title hero has nothing to do with the Nick Adams character from the classic TV Western "The Rebel". In this film, Johnny got his name from a gunfight he had in Yuma once.  Perhaps the most unique element of the story had to do with the way it tied things up with the evil Samantha who pulled the strings behind the scenes throughout. After shooting Carradine she beats a hasty retreat before Johnny can get his revenge. Still alive, it looks like Carradine tries to shoot her and misses, but it doesn't take long for Johnny and Sanchez to track her into the dessert where she perished without water - Carradine aimed for her canteen.
9809	1	1	A wonderful film version of the best-selling book and smash Broadway play about the lives of Sadie and Bessie Delany, two African-American sisters who both lived over the age of 100 and told their story of witnessing a century of American history. Ruby Dee and Diahann Carroll give very good performances as Bessie and Sadie, respectively. Amy Madigan also is good as Amy Hill Hearth, the white New York Times reporter whose article about the sisters launched the book, etc. Many of the flashback scenes and even many of the present-day ones are very powerful, if not quite as inspirational as in the book. That is the only real drawback, combined with the fact that certain aspects of the story are not presented clearly, such as the inter-racial background of the sisters' mother and why their father was so stern. But other than that, a very well-done, excellently performed, powerful movie.
15677	1	1	This light hearted comedy should be enjoyed for entertainment value. It gets quite hysterically funny at times, but if you haven't spent any time on 'that' side of the tracks you will miss the comedy when it erupts.  The cast of characters meld well together and are quite believable in their roles. How Grace handles meeting her dead husbands girlfriend was well played. She's a true lady. And, my favorite is Grace's white pimp suit that she wears.  I highly recommend this flick to anyone who wants to laugh out loud, who cheers for the underdog or just wishes to watch something different.
3972	1	1	To watch this film from start to finish without bursting into laughter at some point requires almost an act of faith, as one has to keep saying to oneself, "it's old", "it's a classic", "be kind", not because the movie is so bad, but because at its best it's so good. This is one dated movie. It's also a classic, if a tarnished one. I'm not inclined to laugh at people anyway, on principle, and I get more than a little irritated when others do so. To make fun of The Informer to my mind is a little like giggling at an idiot savant when he dribbles his orange juice all over the tablecloth. Yes, one says to oneself, he is an idiot, and yet when he's on top of his game he is also a true savant. The same is true for The Informer, which is on occasion very dreadful indeed, and yet it boasts splendid photography, some fine acting, a wonderful score and a good, decent simple story. In the end, which I won't give away, politics, religion and psychology come together, in a church, in such a way as to make the scene seem corny and over the top, and yet so is life sometimes. Uneducated people of simple faith behave differently from us (presumably brilliant) modern folks, and the scene isn't so much unbelievable (I buy it, but I know the Irish) as embarrassing. Yet people do behave that way, they do say things like that. Not everyone is hip, and it may not even be desirable for everyone to be hip. Are people today so much superior to those of seventy or eighty years ago? And in what way? I don't think so. We're just different. Now go watch the movie.
15355	0	1	Another double noir on one disc from Warner Home Video and by far the better of the two movies is RKO's marvellous 1950 thriller "Where Danger Loves". This is a memorable classic with a great cast in Robert Mitchum, Faith Domergue and Claude Rains. Crisply photographed in Black & White by Nicholas Musuraca it was tightly directed by John Farrow. "Where Danger Lives" is a prime example of the noir style of picture making and will always be remembered for its stylish craftsmanship that was Hollywood's past - (See my full review).  Unfortunately, none of the above praise can be applied to the second movie on the disc, the abysmal MGM 1949 stinker TENSION! Poorly written (Allen Rivkin) and directed by John Berry this movie is full of ludicrous characterisations and unlikely situations. The inconceivable relationship between a mild mannered and wimpish pharmacist - blandly played by Richard Baseheart - and his overtly floozy wife (a risible Audrey Totter) is totally implausible and unconvincing (how on earth they ever got together in the first place is anybody's guess). Then when she "unsurprisingly" ditches him for one of her playmates (Lloyd Gough) our timid pharmacist, instead of being euphoric and over the moon with his new found good fortune, plots revenge and attempts to kill Gough but at the last minute chickens out. The guy gets murdered anyway and our pharmacist is immediately suspected by Homicide detective Barry Sullivan (another bland performance). So who did kill him? Well, at this stage of the movie you really couldn't care less since it is all so badly executed and rendered ridiculous by director Berry. Mr. Berry has no idea of pacing and is unable to inject even a smidgen of style into the thing. There is nothing he can put in front of the camera that will prevent you from nodding off! The only TENSION contained in this movie is in the rubber band that is stretched to its limit and snaps in the fingers of Barry Sullivan as he gives the intro at the film's opening. So much for that! A most unfortunate effort! C'est La Vie!  Best things about this turkey is the smooth Monochrome Cinematography by the great Harry Stradling, an effective score by a young Andre Previn and an early dramatic appearance by the lovely Cyd Charisse before she found her dancing shoes. Hey! - maybe she could have saved the picture had she given us a few steps and a couple of pirouettes! HUH?  In its favour however, are the heaps of extras that are included which boasts trailers, commentaries and featurettes for both films. But the disc is worth it alone for the RKO Mitchum classic!
18797	1	0	I was also on hand for the premiere in Toronto. This film was sort of a consolation when I thought I wouldn't be able to get in to see my first choice. Well, I was totally blown away. By the time I got to the theater I could remember little other than the basic plot of the movie (yes, I actually forgot who was even in it.) Terrific performances from the entire cast. Carrie-Anne Moss was great in a true departure from her days as Trinity. As for Billy Connolly, I think not since Chaplin has an actor played so brilliantly with no lines what-so-ever. The kids were also great. Definitely check this one out if you get the chance.  And, by the way, I got to see my first choice anyway- and this was way better.
17774	0	0	This comedy has some tolerably funny stuff in it, surrounded by a lot of unfunny stuff. Just about every scene involving the servants of the castle and their silly antics is a waste of time. And the plotting is so sloppy that it makes you wonder if they actually had a script ready before they started filming this, or they were simply making it all up as they went along. (*1/2)
17600	0	0	My husband and I went to see this movie, being the horror movie buffs that we are. Two hours later I found myself wanting both my money and time back. I was so disappointed. The teasers for this film basically contained the best points of the film. There was nothing very scary about the film other than good timing on surprise entrances, etc. I found most of the 'scary' parts to be more comical than anything. After viewing other movies based on the works of Japanese writers, I have to conclude that what is deemed frightening in Japan is not what is frightening here in the US. My advice: If you are a fan of true horror movies, save yourself the pain of sitting through this one. I can't really say that I would recommend renting it either, unless you have a free rental coming to you.
3625	1	1	if you like gangster type of movies, then this is the first one you should buy or at least rent, Al Pacino his performance is top notch. and the story is classic!! 10 / 10 !!!! Why isn't this movie in the TOP 250 list??
24526	0	0	This movie was the most horrible movie watching experience i have ever had to endure, and what is worse is the fact that i had to watch it, and didn't have the opportunity to stop it because it was for school! Admittedly, the storyline was decent...but i found the acting terrible! The exception was Marianne Jean-Baptiste, i thought her performance was wonderful. She was the only highlight, without her, i doubt i would have been able to bear watching the film. Every time i hear somebody say "daarling" i cringe! i nearly attacked a customer the other day because they said "it". It made me remember one of the worst one and a half hours of my life!  (i apologise if this has offended anybody, i am only expressing my opinion)
13499	0	0	SciFi has been having some extremely bad luck making quality movies lately (such as Minotaur or Dog Soldiers). Grendel is supposed to be based of the great epic Beowulf, however, it deviates so much (and offers so little in comparison) that the advertisements on television might as well have titled it 'some shitty Christopher Lambert movie'. I wasn't expecting it to be as accurate as a full blown Hollywood production, but I did however expect the 'artistic integrity' to not interfere with the actual story (even if a little bit was changed to make a two hour storyboard flow nicely in the allotted time slots).  Did the director and producers have any idea about what they were doing (did any research go into this?). Obviously not, as one could tell from the massive horned helmets that Beowulf and his crew (save for mullet boy) are wearing. One major problem I have though was with the very look of Grendelif Beowulf is supposed to wrestle him, shouldn't he not have been sixteen feet tall and weigh 2 tons? Grendel's death segment was also lacking in every way  in my opinion the one in the epic was actually better than the made up junk on the script; for example: Grendel is supposed to have his arm ripped out from the socket by Beowulf  not cut off at the forearm after he was set on fire by an exploding arrow from a crossbow that looks like it weighs 300lbs! And Grendel's motherdid they just combine her with the dragon at the end of the epic where he eventually dies when he succumbs to his wounds? And honestly, what the hell was with that mullet?   If you want to see this movie because its connection to the epic.don't, as there really isn't one (other than character names). The only way I could recommend this film is if you liked the movie Druids (directed by Jacques Dorfmann)  although I don't recommend watching either.
17137	0	0	A bondage, humiliation, S&M show, and not much else. The plot is flat, really just a banal setup for the stylishly depraved set-pieces. The host of the aforementioned show, a silly little man who spouts drivel while prancing around the stage in dresses, was almost as painfully distracting as the attempts at artful editing. The dream-like ending felt tacked on. To the film's credit though, Aya Sugimoto was fairly convincing as the tortured lead. Flower and Snake has been compared with Eyes Wide Shut but aside from some minor surface similarities, Kubrick's is easily the more layered, artistic, and atmospheric picture.
9384	1	1	i watched this series when it first came out in the 70s.i was 14 years old and i watched it at my best friends house as my dad didn't want to watch it.it became a weekly ritual every Sunday, and as anyone will tell you for two fourteen year olds to watch a documentary in almost reverential silence must mean that this was something special.  the broad sweep of the events of world war 2 makes for a difficult subject to document.so the makers broke it down into what they considered to be the most significant key happenings and devoted one episode to each.some episodes covered long periods such as 'wolf pack' which covered nearly all six years of the battle of the Atlantic.while the battle of Stalingrad had one episode to itself.  this documentary could not be made today quite simply because most of those interviewed are dead.the list of significant players appearing gives an amazing insight into the thinking at the time.Anthony eden the foreign secretary,Carl donnitz,head of the u-boats,Albert speer,pet architect confident and later armament minister for Hitler.in one of the later episodes we see traudl junge, Hitler's secretary,who was with him in the bunker and it was to her that he dictated his last will and testament-she left the bunker after Hitler's suicide and escaped through the Russian lines.these and many others play a major role in the realism of the events portrayed.  if i have any criticism of the series it is that the code-breakers of bletchly park are not included but the revelations of their part in the war only emerged after the series had been made so i cannot blame the programme makers.  the opening titles and music are magnificent,and Lawrence Olivier's narration lends a natural gravity to the script.  the best documentary series ever made? without doubt.unmissable
22491	0	0	I bought this movie exciting a gloriously gratuitous, over the top, entertaining bloodbath. I got none of them. This film fails on practically every level, not in the least frightening, or funny, it is simply terrible film-making, and never provides the audience with anything worth seeing. What is so bad about it is that far from being as raw, violent and brutal as it had promised to be, there is very little violence at all. Virtually no blood shed, and no excitement whatsoever. Acting, direction and dialogue is absolutely unbearable. Honestly, it is truly laughable. I could hardly sit through this total garbage once; I certainly will never want to watch it again. Don't waste your time with a waste of celluloid like this; it is truly possibly the worst film ever made. If I could give it minus stars, I would.
7798	1	1	after seeing this excellent film over 100 times, i still find new things that blow me away with this movie, great special effects, incredible acting, and a plot full of ingenious twists makes this movie an excellent depiction of capitalism versus communism, and in this ending everyone is happy and all is well. best movie ever!!!
6322	0	0	This is an incomprehensible horribly low budget piece of awfulness.  I don't even have the vocabulary to say how dire, turgid, boring, confusing, and just plain strange this effort is (Hey what d'ya know I do....) Set in a post-Apocalyptic America some guys meet on a beach and slaughter and chaos ensue - it was all so incomprehensible I couldn't make head or tail of any of it.  Seriously how this got picked up by National Lampoon totally defeats me: it really is awful.  And not in a its so bad it's good cult way.  It is just awful, awful, awful, awful.  Honestly. If you still don't believe me then watch it with every intention of loving it then come back here and tell me what you think. Even gerbils on acid couldn't hope to understand this.  Avoid or even better destroy...
830	0	0	"Revolt of the Zombies" proves that having the same director revamp and recycle an idea doesn't necessarily make lightning strike twice.  The Halperin brothers, responsible for the horror classic "White Zombie", made this trite piece of garbage a mere few years later to cash in on its popularity and even recycled close-ups of Lugosi's eyes from that previous film. There was a court battle with the "White Zombie" film's rights owners, who didn't want the Halperins to be able to use the word 'zombie' in this title. That word was the only thing that could help this film, because, as everyone knows, bad films can make much more money simply by having the word 'Zombie' appear in the title. Knowing what Victor Halperin was capable of a few years before only makes this uninteresting film more insulting. It seems he never directed another horror film after this debacle. The zombies here seem not to be true walking dead, but simply hypnotism victims.  Wanna create a mind-controlled army of zombies? Be ready to crack a few eggs, including your own.  THE LAME PLOT: Man falls in love with scheming woman who plays with his heart and becomes engaged to him only to make his friend, whom she loves, jealous. This sends man into a spiral of madness in which he tries using zombie mind-control techniques to change things to his advantage in an attempt to win over a woman who isn't worth spit.  This includes one of the most blatantly obvious plot developments I've ever seen. You'd have to be blind or stupid not to see the ending coming. The acting isn't even good. This movie makes the racially insensitive "King of the Zombies" (which appeared on the same double bill DVD I bought) seems like an atmospheric horror masterpiece by comparison and reminds us that not every black and white film is a classic. It makes the atomic age sci-fi alien zombie cheese fest "Invisible Invaders" seem like a serious drama. This is one big ball of cheese so ridiculously melodramatic it could probably make many a Korean film fan twitch (South Korean films are often known for their use of melodrama). The credits list the ironically named company Favorite Films. I'm not sure whose favorite film this would be, but they're obviously an idiot.  Not recommended for fans of: zombies, romance, or classic films.
23040	1	0	Actually, Goldie Hawn is from Washington (Takoma Park, Maryland), but I digress. This is sort of a Mr. Smith goes to Washington type of movie, with some variations but the same premise. I taped this movie off of cable years ago because I had a huge crush on Goldie Hawn. The story is interesting, but it's highly unlikely that some cocktail waitress will get an important job in the government just because she saved some big shot's life. It made me laugh and made me mad at the same time. It made me laugh because some of the situations she found herself in were so ridiculous, I had to laugh. (POSSIBLE SPOILER AHEAD). It made me mad to think that our government would set up an average citizen in the manner she was set up. And the speech she made at the end...beautiful. Too bad not many people have guts like that in real life.
17836	0	0	What a terrible movie. Rotten tomatoes had a good rating for this too. don't be fooled by the positive comments; It wasn't scary. It wasn't funny. It wasn't clever. It won't even hold your attention. I just wasted 2 hours of my life viewing this crap-fest. the computer generated monster was interesting to see the first couple times. after about 15 minutes it no longer entertained. the dialogue was terrible, must be a translation thing. another negative that stood out was the idiot Americans. 3 were portrayed and they were all lacking character, intelligence and judgment. Now I will write a couple of lines to pad this since we have to have 10. The employees at the video store should have slapped me for bringing this title to the counter.
