doc_index	true_label	exp_label	doc_text
20988	1	1	**** = A masterpiece to be recorded in the books and never forgotten  ***1/2 = A classic in time; simply a must see  *** = A solid, worth-while, very entertaining piece  **1/2 = A good movie, but there are some uneven elements or noticeable flaws  ** = May still be considered good in areas, but this work has either serious issues or is restrained by inevitable elements deemed inescapable (e.g., genre)  *1/2 = Mostly a heap of nothing sparked by mildly worthwhile moments  BOMB = Not of a viewable quality  - Kalifornia = ***  - Unrated (for strong violent material, considerable sexuality, and language)  I rented this film expecting an in-your-face summer-Blockbuster-quality celebration of Brad Pitt's face, but was happily surprised and disappointed. This really is more of a drama, and very grim at that... I remember some emotionally intense Duchovny voice-overs.  Pitt plays out his possibly un-sexiest film ever with startling talent. Who started out as a hopeless yet harmless "white trash" husband became realized as a violent, disturbing alcoholic with a messed mind. During some of the latter stages in the film, I found it hard to keep watching him - he was unpredictable and scary. This proves very good writing and acting.  The whole movie is filled with bizarre, sensational scenes that made me hold my breath not fewer than once, and I don't mean action scenes. I mean dialogue scenes so brilliantly crafted I actually winced and gasped at what I was seeing. It was like watching a rhino and a lion put in a cage and watching as they gnawed each other to death. Again, I am very impressed with the screenwriter(s); whoever they are did the impossible: mixed oil and water.  I also very much enjoyed Juliette Lewis's performance. It is so rare for this talented young actress to make an appearance these days that when she does it is such a joy. Some of her moments in this film brought me to tears. I mean that. The emotions this girl can arouse in your head are incredible, and I clearly remember getting blurry-eyed on a few occasions.  I almost feel like I'm cheating the quality craftsmanship the film makers have displayed by only giving "KALIFORNIA" a *** rating. But the dark feelings that it stirs are too potent and depressing to raise it. I do believe that everyone should see this movie though. I truly do.
22806	1	1	This movie draws you in and gets you hooked on keeping your eyes on the screen. The writer/director is brilliant with the narrative parts and the use of creative and interesting camera angles and perspectives which all add to the gripping hold it will have on you. Insomniac's Nightmare is original and refreshingly different from any other movie you have seen. Is it a dream or reality? This indie will have you discussing the twists and turns it takes through the conscious and subconscious. It has an eery feel with it's dark interpretations of illusions. Dominic Monaghan really became the insomniac. He is a great actor who is not hard on the eyes either! He really poured his whole being into this role. From the storyline to the way it is shot makes this indie one of my favorites. I recommend it highly and eagerly await to see more from this innovative, creative writer/director/cinematographer!!!
13129	1	1	Prof. Janos Rukh (Boris Karloff) discovers Radium X--a powerful force to be used for atomic power. Unfortunately Rukh has been contaminated by the Radium and starts to glow in the dark--and his touch causes instant death. Dr. Felix Benet (Bela Lugosi) develops an antidote--but Rukh starts to go mad due to the Radium AND the antidote and sets out to kill all he believed wronged him.  The plot is silly and the "effects" that make Karloff glow in the dark are laughable, but this is still a fun little chiller. It moves quickly, has some great atmosphere (notice Rukh's "house" and the movie starts on a dark and rainy night) and Karloff and Lugosi (as always) give great performances. There is also good acting by Franic Drake (as Rukh's wife) and Violet Kemble Cooper (as his mother). So it's OK but just a notch below all the other Karloff/Lugosi movies. The plot is just too far-fetched for me to swallow. Still I did like this. I give it a 7.
23695	1	1	This is the best movie I have ever seen.  I've seen the movie on Dutch television sometime in 1988 (?).  That month they were showing a Yugoslavian movie every Sunday night.  The next week there was another great movie (involving a train, rather than a bus) the name of which I don't remember. If you know it, please let me know! In any case, how can I get to see this movie again???? A DVD of this movie, where?? Please tell me at vannoord@let.rug.nl  The next week there was another great movie (involving a train, rather than a bus) the name of which I don't remember. If you know it, please let me know! In any case, how can I get to see this movie again???? A DVD of this movie, where?? Please tell me at vannoord@let.rug.nl
16906	1	1	This is a very enjoyable film with excellent actors and actresses evoking a range of emotions. It contains some really excellent humour which the whole family can enjoy. You get to know the characters quickly and experience their ups and downs. And, it ends very upbeat
10912	1	1	The movie Titanic makes it much more then just a "night to remember." It re writes a tragic history event that will always be talked about and will never been forgotten. Why so criticised? I have no idea. Could/will they ever make a movie like Titanic that is so moving and touching every time you watch it. Could they ever replace such an epic masterpiece. It will be almost impossible.  The director no doubt had the major impact on the film. A simple disaster film (boring to watch) converted to an unbelievable romance. Yes I'm not the Romance type either, but that should not bother you, because you will never see a romance like this. Guaranteed! Everything to the amazing effects, to the music, to the sublime acting.   The movie creates an amazing visual and a wonderful feeling. Everything looks very real and live. The legend herself "TITANIC" is shown brilliantly in all classes, too looks, too accommodation. The acting was the real effect. Dicaprio and Winslet are simply the best at playing there roles. No one could have done better. They are partly the reason why the film is so great.   I guess it's not too much to talk about. The plot is simple, The acting is brilliant, based on a true story, Probably more then half of the consumers that watch the film will share tears, thanks to un imaginable ending which can never be forgotten. Well if you haven't seen this film your missing out on something Hesterical, and a film to idolise for Hollywood. Could it get better? No. Not at all. The most moving film of all time, don't listen to people, see for yourself then you will understand. A landmark. (don't be surprised if you cry too)
14991	1	1	This is sad this movie is the tops this should at least be in the top 250 movies here. This is still the best Action movie ever done. The action movies of today are badly done The actors and action directors do not no how to do it fighting and stunts properly. only some no how to do it mostly from Hong Kong like Jackie Chan. The stunts are so clever and wild i do not think we will see the likes of ever. The start where Chan and his team go down the hill car chase through the hill town is just amazing. The end fight stunts are for me the best fight stunts ever put to film. The end stunt sliding down the pole crashing through the glass Jackie was badly hurt.
5255	1	1	Brilliant adaptation of the novel that made famous the relatives of Chilean President Salvador Allende killed. In the environment of a large estate that arises from the ruins, becoming a force to abuse and exploitation of outrage, a luxury estate for the benefit of the upstart Esteban Trueba and his undeserved family, the brilliant Danish director Bille August recreates, in micro, which at the time would be the process leading to the greatest infamy of his story to the hardened Chilean nation, and whose main character would Augusto Pinochet (Stephen similarities with it are inevitable: recall, as an example, that image of the senator with dark glasses that makes him the wink to the general to begin making the palace).  Bille August attends an exceptional cast in the Jeremy protruding Irons, whose character changes from arrogance and extreme cruelty, the hard lesson that life always brings us to almost force us to change. In Esteban fully applies the law of resonance, with great wisdom, Solomon describes in these words:"The things that freckles are the same punishment that will serve you."   Unforgettable Glenn Close playing splint, the tainted sister of Stephen, whose sin, driven by loneliness, spiritual and platonic love was the wife of his cruel snowy brother. Meryl Streep also brilliant, a woman whose name came to him like a glove Clara. With telekinetic powers, cognitive and mediumistic, this hardened woman, loyal to his blunt, conservative husband, is an indicator of character and self-control that we wish for ourselves and for all human beings.   Every character is a portrait of virtuosity (as Blanca worthy rebel leader Pedro Segundo unhappy ...) or a portrait of humiliation, like Stephen Jr., the bastard child of Senator, who serves as an instrument for the return of the boomerang.   The film moves the bowels, we recreated some facts that should not ever be repeated, but that absurdly still happen (Colombia is a sad example) and another reminder that, against all, life is wonderful because there are always people like Isabel Allende and immortalize just Bille August.
3398	1	1	Like I said its a hidden surprise. It well written well acted and well cast. I liked everything in this movie. Look its Hollywood all right but the brighter side. Angelina Jolie is great in this and I'm totally watching every movie with her in that I can get my hands on. Well worth a look.
827	1	1	This is one of the best movies to come from Bollywood in years. Certainly the best this year until now. Indian to the core, the panoramic visuals, the heart-pleasing dialogs and the melodious and soft music make the movie an exceptional one. The apt depiction of Indianvalues and culture makes the viewer search for his/her roots in them and invigorates the mind and spirit with a sense of pride and a new lease on life.  This movie is for viewers who enjoy a call to their imagination and philosophical senses. If you like watching movies to get all your nerves excited through on-screen action, sex or terror, then this movie is not for you, because you will find that the movie is not full of 90 degrees twists in it. It is as simple a story for a movie as it can get. But that's exactly where the art of the movie lies. One gets a real life experience, and the best thing is, this experience is one full of values and hope. It is about the positive side of life, about the sweet things that God has showered on humans, as against the regressive movies that insist on showing dons, terrorists and underworlds. This is not about things and people that have gone bad. It is about the goodness that still persists, and that keeps the world running. Of course, every genre of movies is respectable but it takes a lot of courage and talent to come up with a movie that swims against the current and tries to open the eyes of the public to the hidden realities and truths.   Having said that, here's more...   The movie is the journey of a couple from their engagement to their arranged marriage - yes, that's right, it is an arranged marriage and the couple come to know each other only through their parents, and learn to love each other. The 6 month gap between engagement and marriage is a long time, not full of "enticing" happenings, but one that nurtures the growing love and devotion of the couple to each other. They learn together the importance of their relationship and of this invaluable period of their lives, and work to strengthen the bonds of marriage. But have these been strengthened enough? Their relationship will face the test of not only time but also fortune. Will they pass this test? That is what "Vivah" is about.
3057	1	0	Even longtime Shirley fans may be surprised by "Now and Forever." The movie was filmed with Paramount studios  not with Shirley's parent company Twentieth Century Fox  in 1934, before Fox producer Darryl Zanuck had perfected the successful Shirley formula (cute songs, cold hearts for her to melt, young couples for her to play cupid to, happy endings). Thus "Now and Forever" falls into the category of a Shirley vehicle without the standard Shirley story. It is an awkward position for any movie, but this impressive, talented cast makes it work.  Gary Cooper and Carole Lombard star as fun-loving, irresponsible con artists Jerry and Toni Day. The only thing that this devoted yet dysfunctional duo seems to hate more than being together is being apart. When they are suddenly landed with custody of Jerry's young daughter Penny (Shirley Temple), it is Toni  and not Penny, as many believe  who persuades Jerry to give up his criminal career. But Jerry flounders at his desk job, and desperate to prove that he can provide for his new family, he soon returns to thieving and dishonesty. In a standard Shirley device, Penny tries to melt the heart of crusty curmudgeon Felix Evans, the victim of one of Jerry's cons, but her attempt fails, for Evans is revealed to be a con artist himself, and he blackmails Jerry into helping him steal jewels. The drama, gunfight, death, and sorrow that follow all make this film a very unusual one for Little Miss Sunshine. There is no happy ending, no dancing, and only one song sequence (the cute number "The World Owes Me a Living").  But this does not mean that Shirley fans should avoid "Now and Forever." Rather, it's divergence from the usual Shirley story make it more interesting and memorable than many of her other films. But beware: You should avoid colorized version of this film, and see it in black-and-white if you can. The color is bright, garish, and unrealistic, and in many scenes, Shirley's famous curls are actually red instead of blonde. Yikes!
1408	1	1	I found The FBI Story considerably entertaining and suitably upbeat for my New Years Day holiday viewing. Its drama and action-packed episodes were thrilling. The Hardesty character was well drawn and admirable. Overall the photography, script and direction was perfectly creditable. Rather than taking the film to be a repugnant piece of propaganda, as some might, I enjoyed it as a well mounted portrayal of the necessity of ingenious minds and brave bodies in the fight against crime. Again, the depiction of a family holding together even under the strain of the husband's commitment to his (arguably) important work, I did not find to be a twee representation but an ideal and exemplary one.
19541	1	1	Awful dreams, wild premonitions, blasphemy and homosexual fantasies permeate Paul Verhoeven's (arguable) masterpiece of a true femme fatale who loves her men then kills them. Filled with blood and occasional gore, The Fourth Man is truly neurosis inducing. Men will literally leap when Renee swings out her scissors......
1449	0	0	**SPOILERS** Redicules slasher film that makes no sense at all with a killer running around dressed in a black robe and wearing what looks like a pull-over Peter Lorre rubber mask. Were told early in the movie, almost the very first scene, that young Beth Morgan was in rehab due to heavy drug use after her boyfriend was murdered in Tennyson Collage about a year ago.  It's also brought out that FBI Agent Sacker's (Jeff Conaway), who's obsessed in catching the killer,daughter was also murdered in Tennyson around the same time. By the time the movie "Do You Wanna Know A Secret" is over it's never explained just what those two killings back in Connecticute has to do with the slaughter in Florida of some half dozen collage students a year later? other that the killer, at least in the murder of Beth's boyfriend, wore the same silly Halloween outfit.   At spring break in the Sunshine State the six students spend their vacation at a beach house and before you know it they start getting knocked off one at a time. Starting with computer geek Brad Clyton, Chad Allen, the killing even spill over into town with a number of people who have nothing to do with the targeted student including the police chief Gavin, Jack McGee, getting sliced open.   The masked killer saves Beth for last in this weird ceremony at a deserted church, in what looks like the Florida Everglades. He then finally reveals who his is and what he intentions are which make as much sense as the movie does, none. Trying to scare it's audience all the movie does is confuse and bewilder it with a number of not-too convincing slasher scenes. The most effective ones having the victim Oz Washington, Tom Jay Jones, survive at least three attempts on his life and ending up, together with Agent Sacker, the hero in the film.   Oz also had a vicious cut on is foot from a large splinter of glass that almost cut it in half and crippled him but later he miraculously recovered, after getting arrested for a murder he didn't commit, in fact he had it out two more time with the killer with him not as much as having a slight limp in his walk! It also made no sense at all why Oz and Beth went on their own to tack down and catch the killer instead of calling the police, with a cellphone that Oz had, instead?   Beth's boyfriend, who loses his head over her, in the movie Hank Ford, Joseph Lawrence, is also very unconvincing as well as the two girls at the beach house.They together with with Beth Oz end up being the killers victims and then somehow disappearing from sight! for a moment you didn't know if they were really killed at all or if it was some kind of hallucination on Oz's or the local police part. Until the off-the-wall final scene where they popped up in the church.  We also get an insight on a previous relationship between Tina and Hank with her, drunk and acting obnoxious, trying to get it on with Hank as Beth walks in without Hank and Tina even noticing her. That seemed to have upset Beth even more then her boyfriend being murdered at the beginning of the movie!
13982	0	0	It's like this ... you put in the DVD and the most professional-looking thing you see over the next ninety minutes is the logo of the distribution company. And at this point, you know you've just been jerked around.  People are generally trusting enough to assume that if something has been put on DVD, it's going to be of a certain level -- at least financially if not creatively. But sadly this isn't the case. Distribution companies are perfectly happy to throw together DVDs of amateur movies and ship them right out into the stores to await the unsuspecting buyer who is drawn in by the well-designed DVD cover. The weight behind this particular project is most likely independent horror movie pioneer Kevin J Lindenmuth, whose name may be known amongst genre fans since he's responsible for various other low-budget werewolf movies -- "Rage of the Werewolf", "Werewolf Tales" and so on.  "Blood of the Werewolf" is made up of three short independent werewolf stories with no real connection other than the fact that they deal with hereditary shapeshifters. The first segment, "Blood Reunion", pretty much sets the tone for the whole thing ... a man returns to his home town to look up a girl who had a crush on, only to find that her domineering grandmother refuses to let her have relationships with men, and for reasons which are somehow related to a dark family secret. This instalment is poorly directed, poorly directed, and basically nothing superior to what you could throw together yourself with a few friends and a home video camera.  The second story, "Old Blood", is probably the strongest out of the three and is directed by Lindenmuth himself. It tells the story of a lesbian couple, one of whom is a shapeshifter and the other wishes to be given this power. Her wish is granted, but she doesn't become the creature that she envisioned. This short movie shows that Lindemuth has more talent and experience than the other filmmakers who worked on this project, but still not enough to raise it above the level of an amateur movie.  And finally we have "Manbeast", in which some army guy runs through the woods while being chased by two other fellas. They wish to kill him as he has been bitten by the beast and is believed to be dangerous, but all might not be as it seems. This one has an interesting concept, but it's stretched out to be far too long, and if you don't guess what the "twist" is in the first ten minutes then you probably ain't too bright. This pretty much sums up the problem with this whole DVD ... a few good ideas just aren't enough to justify spending money on something like this. After all, would you pay for a picture you could have painted yourself?
23176	0	0	I wouldn't recommend this unless you're keen on David Copperfield and want to "complete the set". There are some good performances (e.g. Uriah Heep) and well directed moments (e.g. the beating), but on the whole it really pales in comparison with the 1999 BBC version, as well as earlier versions.   There are inexplicable changes to the story that really serve no great purpose except, possibly, to dumb it down (the stolen jewels being a case in point). The American cast were poorly chosen: Sally Field is a good actress, but she is wrong as Betsy Trotwood, and her English accent is only slightly better than Dick Van Dyke's cockney. I can see why Michael Richards was chosen to play Mr Micawber; he hams it up rather too much, however, and becomes irritating. He also speaks his lines in an accent that goes beyond eccentric and becomes simply preposterous. Anthony Andrews is menacing as Mr Murdstone, but one almost expects him to don a black cape and tie David's mother to a railway line (though this is perhaps partly the fault of Dickens).   I got this for free with a newspaper. It helped pass a Sunday afternoon, but I felt more disappointed than charmed at the end of it
14849	0	0	I was about 7 when this DIRE MONSTROSITY of a film was released. In the UK it was advertised on the TV in the summer of 1977 for weeks, as if it were some incredible blockbuster film. It was actually the first film I ever saw at a cinema, and I was put off going for years to come. The following week I was invited to go and see the new film "Star Wars" and I declined. To this day I have never seen it, in protest at having to watch Sasquatch! Seriously, even at the age of 7 I could tell that I was watching garbage. It's just so bad, it's almost unbelievable. Rambling nonsense that should NEVER have made it to a cinema. I was however amused to read all these years later that the director never directed again, just as well as far as I'm concerned. AVOID AT ALL COSTS!!!
1420	1	1	Excellent film that reveals how people are connected to the taken for granted, ordinary beads exchanged during Mardi Gras. The film is much more than a commentary on globalization. In fact, it humanizes the workers in China, the owner of the factory, the bead distributor in New Orleans, and even the revelers in New Orleans. What stands out the most is the director's ability to tell a tricky story with complicated details in such a simple and seductive way. His amazing access to the factory is another aspect that's intriguing and I only wish I knew how he got inside. It's a beautiful story without sentimentality or guilt associated with it, and the conclusion provides hope without leaving people feeling alienated.
17137	0	0	A bondage, humiliation, S&M show, and not much else. The plot is flat, really just a banal setup for the stylishly depraved set-pieces. The host of the aforementioned show, a silly little man who spouts drivel while prancing around the stage in dresses, was almost as painfully distracting as the attempts at artful editing. The dream-like ending felt tacked on. To the film's credit though, Aya Sugimoto was fairly convincing as the tortured lead. Flower and Snake has been compared with Eyes Wide Shut but aside from some minor surface similarities, Kubrick's is easily the more layered, artistic, and atmospheric picture.
21613	1	1	We toss around the term "superstar" way too lightly these days, but here's one guy that truly deserves it.  I was glued to the set this entire show. The song selection was perfect -- it only contained the songs I actually wanted to hear and cut in with documentary footage during the weaker new songs. I loved that the band was just a five guys on stage in a very minimalist environment. (With songs of this strength, you don't need a circus to be entertained).  The shots of the crowd were amazing, too. How many performers can affect the original Beatles fans (now in their 50's and beyond), get young kids to jump up at the opening lines of "Can't Buy Me Love" and impact everyone in between?   While watching, I also realized that in the wake of John Lennon's tragic death, Paul McCartney instantly became an afterthought. Paul not only lost John and George (no matter what their final relations were, it must be hard to lose someone with whom you changed the world), but he also lost his wife Linda and never really seemed to garner the acknowledgment Lennon's murder received. I agree that Lennon's murder was horrible, but only now did I realize that Paul was sort of forgotten in the aftermath. I was very happy that he's found love again in Heather.  As for those complaining about the audio/video quality, I had no complaints whatsoever; both were crystal clear on my set. I think these same people will complain about the quality of DVD when the next format comes out; they'll never be satisfied.  My only regret was not buying a ticket to this show when I had the chance. Thanks to this video I was able to enjoy it.  When people remember John Lennon, they will first remember his murder and then his music. I now have a new appreciation for Paul McCartney, because, if nothing else, he will be remembered for his music first. And let's hope another lunatic won't change this, because the McCartney catalog is pretty good.
5761	1	0	Weak, fast and multicolor,this is the Valvoline's movie in fact you can see always this brand of oil in a lot of scene. The real protagonist are the cars,weak performances of Cage and Duvall. A intresting Angelina Jolie is a unlikely mechanic. For the lovers of dream car(LAMBORGHINI and FERRARI over all).
3167	1	0	You know, this movie isn't that great, but, I mean, c'mon, it's about angels helping a baseball team. I find the plot line to be hilarious anyways, this kid's dad says he'll take him back if the angels win the pennant (because he knows they won't) Kid prays to his fake god to help the angels win, god helps the whole time (via the angel Christopher Lloyd, RIP) And in the end, his dad doesn't take him back and rides off on his motorcycle right in that kids face. it's hilarious until Danny Glover adopts it and it's friend.  I guess the upside is that the old lady is left alone to die with her stitchin' projects and her stories. The real winner here, though, is god. Because later he got a job as a writer for numerous prank shows.  As a kids movie, it gets a 7. As a movie about the mysteries of blind, stupid faith, and the nature of "god," it gets a 10.
24155	0	0	Firstly, I won't tell you WHY I rented this movie, as I'm still confused myself...  Air Rage is much like any movie I've seen where a plane is hijacked. There is of course that one important person on the plane, and the hijacker looking for revenge. The sad thing is, some of the methods to stop the hijackers have already been used in other movies. Are we really becoming so unoriginal so quickly?  Although it's Ice-T (who for some incomprehensible reason makes painful attempts at ACTING while he's not busy putting the "c" back in front of rap) who is glorified on the cover, the movie actually stars the less than amazing Kim Oja as a stewardess who is 'surprisingly' OVERLOOKED by the five hijackers, which naturally comes back to haunt them. As for the rest of the cast, the only person I managed to recognize was Steve Hytner, more commonly known as Kenny Bania from "Seinfeld".  I can't forget to leave out my favorite part of the movie, when a hijacker used about a POUND of PLASTIQUE to blow a lock off a door... BRILLIANT.  The plot was unnaturally predictable.  The script - atrocious. It got to the point where I could say something, which I felt would make a stupid comment, and it would be the next line in the movie.  As for special effects... the only thing special about this movie is that I wasted the cost of electricity to run my TV and VCR for 100 minutes.  And the title - the movie DID take place in the Air. But due to the less than stellar performances, the only Rage in the movie was that of the viewer.  So, if you're in the mood to even pick apart a movie, just because it's bad. Please SAVE YOURSELF, don't choose this.
11391	1	1	this film takes you inside itself in the early minutes and holds you till the end. it has a very humane story and very good selected music. The acting of Moritz Bleibtreu (Giancarlo Amato) and Barnaby Metschurat (Gigi Amato) is satisfying. Recommended to people who get bored of action films and want to see a good movie.
4373	0	0	I had recently been watching Johnny Test in an attempt to find humor in it. I failed, horribly. Cartoon Network usually has a tendency to make their shows enjoyable by all audiences, but Johnny Test is "entertainment" in it's lowest form. The writing is incredibly predictable, and the running gags aren't much gags at all. Kids will love it, and that's about it.  Now, this isn't to say that it's all bad. The original opening theme was actually pretty catchy, but for some reason they took the skeleton of it and figuratively smashed it with a figurative aluminum bat. It's a shame, because that was really one of the best things it had going for it.  Some of the characters could be very interesting, in theory. With a little work, the characters could work well together, but they're too one-dimensional. Then again, this makes it easy for the kids to follow.   The pace is a bit too fast as well. The episodes are too busy, leaving little time for clever writing. This is a real shame, because there are so many interesting concepts that the show brings forth. On the upside, however, the fast pace will stop the kids from losing interest, and that's really the entirety of the target audience.  Overall, the show looks very good on paper, but just doesn't succeed in being funny or interesting. This is a show I want to like, but I'm incapable of it. There's just so much potential that isn't realized. Kids will enjoy it, but that's about it.
6554	1	1	The surprise nominee of this year's Best Animated Feature race at the Oscars. It's an Irish film by heart, but it was co-produced by Belgium and Brazil, with, I'm guessing, animators working in all three countries. The product is one of the most beautiful and unique films in recent memory. The character design is a little reminiscent of the French animated film Persepolis from a couple of years back, with very simple characters with thick, black outlines. This film is not in black and white. Oh no. What makes this film great is its use of color, simply some of the most outrageous and startling use of colors I've ever seen. The general design of the pictures is also a lot more geometrical, with characters who are basically rectangles or ovals. Much of the film can be spent playing find the circle - a major aspect of the visual design is a circle in the center of the image. All of these geometrical designs have a purpose - the story is about a young boy who is learning to be an artist working on illuminated manuscripts (the Book of Kells is a real illuminated Bible; the art of the film is based on the drawings in it). The story of the film isn't especially deep, but it's a pretty good fantasy tale. Brendan is a young boy in Kells, a city surrounded by enormous walls, built by his uncle to keep out Vikings. A newcomer to Kells, Brother Aiden, inspires Brendan to take up illustrating. He also inspires him to do things like leave Kells and explore the nearby forest, within which lives a nymph. Bruno Coulais provides a fantastic score, almost as good as the one he did for Coraline, which I consider the very best of the year.
13376	1	1	It's hard to say anything about a movie like this because there isn't enough words to give this magnificent, stylish and unique film the veneration it unquestionably deserves. They should make this the official and only true real Hamlet -movie because all the previous films out of the same immortal spectacle are being overshadowed by Kenneth Branagh's "Hamlet".  It's a perfect, complete version of the play, potent, massive, earthshaking first-class masterpiece Shakespeare would have been proud of. They've packed over a dozen of world-famous top actors in the same film and everyone of them is having one of the greatest performances of their career. Every moving and charming sequence leaves behind a comprehensive sense of satisfaction.  The cameras embrace gracefully the enchanting coulisses. Branagh is phenomenal in the leading role. His sharp, irresistible performance is the only one of it's kind and will be permanently part of the glorious movie history. Every second in this presentation is feast for the movie lover from beginning to the very end. Branagh's version of "Hamlet" is among the ten best motion pictures ever.
6779	1	1	This is real character and story driven drama at a level that shames most of what we see on TV at the mo.  I was impressed right from the start. Don't be put off if your not a sci fi nut (like me...) This could be happening on earth, the fact that its in another galaxy just makes the show more interesting. there are no space ships or laser guns (None yet anyway) So far I've seen up to s01 e04 and I'm gripped and wondering whats going to happen next as there are so many possibilities.  The cast play there roles with pasion. Eric stoltz is especially strong.  This show really stands alone well, it doesn't matter if you watched BSG or not, in fact they are quite different. I've read some negative reviews from sci fi geeks who expected less drama and more aliens and ray guns etc but I would say ignore them.  This is a really positive start to a show. Lets hope they don't cann it after 1 or 2 seasons like they normally do with good shows these days.
7423	1	1	BORN TO BOOGIE is a real 'find'--though a rock fan for nearly thirty years, I only first saw the film a few days ago, and rank it among the top rock films of all time; the music's terrific (the cream of T. Rex) and the visuals consistently exciting and unusual, leaving this viewer craving any more past directorial efforts of Ringo Starr, who did a fine job here. If you love the music, you'll be in T. Rextasy throughout, as Marc Bolan really is the star of the piece, front and center. Even the fact that some songs are repeated doesn't matter a bit: different venues, costuming, musical arrangements, and bizarre visual concepts are all used to lend different textures and a great deal of upbeat humor to what could have ended up as 'only' a concert film in other hands. As rich and full packed as BORN TO BOOGIE is, the film's only about an hour long, but what is there is totally satisfying. Therein lies my only criticism--the video package states something like 71 minutes, and at least one online source claims the film to be 67 minutes, but apparently it's more like 61 minutes of rocking fun.
12368	1	1	Wow. I LOVED the whole series, and am shocked at comments by people who thought it ended badly. Perhaps it waffled a bit in seasons 4 & 5, while remaining better than anything else on television. But 6 and particularly 6b were beautiful permutations on the themes developed in the more muscular first three seasons.   6B started with such a sombre mood and Janice's always keen insight into the family angst - that doom-filled line about knowing Tony's penchant for sitting and staring. Anyone who missed the implications of that for the rest of the series does not know Tony. Melfi's discomfort over the psychiatric study and its references to the sociopath's self-deluding sentimentality for pets and animals goes back to the first episodes of the series, say, with Tony's panic attack over the ducks leaving his pool and resonates with Phil's "wave bye-bye" line to his grandchildren before the coup de grace of the final episode (not to get into Chase's dark humour).  I could go on and on, but I'll just add that I thought the final show - starting with the opening strains of Vanilla Fudge to supply the ironic foreshadow ("You Keep Me Hangin' On") to the terminal moments where Tony fades back into complacency with his family in tow or blasts apart like AJ's SUV or Phil's head were, utterly, utterly PERFECT. The best TV ever.   Pretty good in a dying medium pathologically supplying the "jack-off fantasies" AJ derides (and then into which he promptly subsides). A tip of the pork pie to Mr. Chase.
18662	0	0	This thing is horrible. The Ben Affleck character is self-centered and gleefully sadistic--punch-you-in-the-nose fratboy sadistic. And he's the romantic HERO! His cartoonish character does not change from beginning to end, but his money ultimately allows him to buy happiness.  If I were a Socialist, I would screed beyond belief, but I'm not a Socialist.  We capitalists like a little Christmas magic from time to time. This ain't magic. I don't know what it is. It's just awful. And it's a horrible waste of talent. O'Hara has been making me laugh hysterically since the late '70s. Gandolfini. Applegate. These people were all underused. If Ben was out of the equation, these folks might have dreamed up something excellent.
22084	0	0	Up until the last 20 minutes, I was thinking that this is possibly Jackie Chan's worst movie (excluding his pre-1978 work, which I am not familiar with). The final fight sequence changed all that: it is long and good and intense - indeed, one of the highlights of Chan's career. But to get to it, you have to sit through a lot of "comedy" that might amuse five-year-olds (oh, look! someone threw a tomato at that guy's face) and endless "football" scenes. Not to mention the dubbing (which includes the line "How can I turn it off? It's not a tap" - watch to find out what it refers to). "Dragon Lord" is worth renting for the final fight alone, but the rest of the movie is only for Jackie collectors, and even then only for those who've already seen at least 15 of his other movies. (**)
3172	0	0	Arg. The shuffling dinosaurs are back to take another bite out of our sanity in this all-awful third film. This time, European terrorists(Irish I'd say) hi-jack an army convoy supposed to be transporting uranium. They pull into a shipyard, open the truck and discover our old friends the carnosaurs. Pandemonium comes visiting then when the rubber dinos chomp the terrorists, the cops and some marines. The whole film seems to be (again) largely inspired from Alien(as Carnosaur 2 was) with the pathetic marines going through the "claustrophobic" shipyard? guns at the ready. This third opus is probably the driest and ungoriest film of the lot, with only one spurt of blood when a rubber dino rips a marine's head off. The dinos are stiff, shuffling creatures as usual and the T-Rex sounds like an enraged elephant when it roars(it also appears to have no eyes). One of the goofiest scenes of the film is when the coppers arrive on the scene: they enter the building where the hijacked truck is kept and hear some weird noise coming from another truck. On opening it, surprise! The Rubber Reptile Gang burst out and devour them. Why were the dinos locked up in the second truck after escaping from the first? How did they get locked in as the truck door could only be locked from the outside? What was the point of filming this scene???? Oh bother, who cares? Both thumbs down for the Over-sized Rubber Iguanas.
