doc_index	true_label	exp_label	doc_text
592	1	1	Tony-  While I honestly believe you believe you are doing a "good thing" by posting that piece of propaganda, I believe the more people believe that the more they will feel justified in their blatant persecution of gay oriented people.  I have seen the film called "The Gay Agenda" and along with my church we found it to be horrifying.  Not because of what was actually shown (cleaver use of editting can create any image one wants to portray), rather becaseu we are familia familiar with how widely it was actively distributed and how many naive people are actually believing the garbage found within it.  The truth is that neither you nor I can fully speak for anyone who calls themself gay, but knowing as many as I do and knowing their testimonies and witnessing thier faith and life I have to say that the report you posted is a very biased report, something obviously claimed against gays as well.  The truth is that unless YOU are innately gay you cannot know what harm you are causing.  I speak as an abolitionist who supports affirming gay rights in our society.  I do not support wild sex or any other misrepresentations perpetrated by Christian Fundamentalist extremists, but I know people who are not the sexual deviants your report paints them to be.  It is no mistake that the APA removed homosexuality from it's list of mental illnesses, it is also no mistake that there are many Christians and homophobes who long to bring it back to the list. I do not feel threatened by gays, I don't understand why others are.  The following is an article concerning two of the more popular ex-gay min- istries:  Exodus International & Homosexuals Anonymous.  THE FOUNDER OF AN "EX-GAY" SUPPORT GROUP CHOOSES HOMO OVER HETERO  by Robert Pela (from Gay oriented magazine ADVOCATE)  In December 1985, David Caligiuri received one of The Advocate's homophobia rewaa awards: the A Prayer A Day Keeps the Lust Away citation.  As director of FREE INDEED, a national ex-gay ministry, Caligiuri was singled out for offering discontented gays and lesbians "a way out of the homosexual death-style" through prayer.  "I'd like to give the award back," Caligiuri now laughs, "I'm no longer deserve it."   Caligiuri's eight year involvement with the national "ex-gay" movement peaked with his founding of the Phoenix chapter of Homosexuals Anonymous (HA) as well as Free Indeed.  He has since abandoned his pulpit and now says that the ex- gay movement is a fruitless effort based on deception.  "There's no reality in it," he says, "I was selling a product, and my product was a lie."   Headed up by national ministries like Exodus International and Courage, the organizations of the ex-gay movement rely on the tenents of born-again Christianity to convince disatisfied homosexuals -- usually young gay men who are just coming out -- that they can shed their sexuality by suppressing their sexual urges and embracing Christianity.  "We offer support to people who are seeking to leave the sin of homosexuality," explains Bob Davies, director of Exodus.  He ventures that "about 80% of those seeking to abandon their homo- sexuality are men."   "Anybody who is involved in the ex-gay ministry is misguided and is wasting their time," says Lisa Seeley, a former "redeemed lesbian" who worked with Caligiuri as HA and appeared with him on the Sally Jessy Raphael show.  "These organizations are for people who are spiritually and emotionally wounded."   "It's possible to change your identity or your behavior," says sex educator Brian McNaught, author of _On Being Gay_. "But it's really impossible to change your orientation.  These people are no longer calling themselves gay, but they continue to have same-sex erotic feelings."   Caligiuri says he founded Free Indeed after an ominous week in 1981 when all hell broke loose in his personal life.  A few days after his lover ended both their romance and their business partnership, Caligiuri was sexually assaulted by a man he picked up in a bar.  "I was really drunk," he recalls, "and I went home with this guy.  He tied me up and raped me.  He left me tied up all night, and the next morning he raped me again."   When Caligiuri was eventually freed by the attacker, he returned home to the home he shared with his ex-lover.  "He had another man there with him," Caligiuri recalls.  "I thought at this time, 'If this is what being gay is about, I don't want to be this way anymore."   Caligiuri vowed that if he could find a way out, he would share his discovery with others.  He organized an antigay contingent to demonstrate at Phoenix's gay pride parade in June 1985, and a few months later Free Indeed held its first public protest.  At a meeting to promote a gay civil rights ordinance, Free Indeed members loudly blasted gays, telling them ther were sinners headed for hell.   Free Indeed began receiving about a hundred telephone calls a week, thanks in part to a deceptive listing in the local yellow pages.  "We were listed under Lesbian and Gay Alternative Services," Caligiuri says, "so people thought we were a gay information switchboard.  People would call to find out where the local bars were, and we'd preach to them about the sins of homo- sexuality."  Ruses like this are typical of the movement, Caligiuri says, adding, "They'll do anything to reach these people."   "David used to go on radio and say really stupid things," recalls Peter Kelly, a counselor at Phoenix's Catholic diocese AIDS program, "like that he knew he was gay when he started wearing pastel colors."   Caligiuri's family first found out about his ministry when they saw him on Raphael's syndicated talk show in 1985.  "They were relieved," he recalls. "They figured that if they had to have a gay person in the family, better that I should be a 'reformed' gay person."   But Caligiuri was hardly reformed.  "By the time I appeared on Sally's show," "I'd started having sex with men again.  Men would call our hotline and tell me about thier latest sin: sex with their pastor, sex with their father.  I was horny all the time."   Unable to risk going to gay bars, where he might be recognized from his numerous television appearances, Caligiuri says he "used to go to bookstores and get blowjobs."  When he wasn't working the bookstores, he was sleeping with other "reformed" homosexuals.   "I didn't realize it at first, but a lot of the HA leaders were having sex with one another," Caligiuri says.  "We'd go to conferences in other cities, and we'd be paired up in hotel rooms.  Everybody was sleeping with everybody else."   By the time he appeared on 'AM Philadelphia' television show in May 1988, Caligiuri was having anonymous sex a couple times a week.  When the show's host asked him if he ever "acted on temptation," his answer was a lie.   Caligiuri's duplicity began to take it's toll on him, however.  He was suffering from chrinic fatigue syndrome and candidiasis, a dibilitating yeast infection, and this led to his escape from the sect.  "I was too sick to go to church," he explains.  "The more time I spent away from those people the more I began to feel like myself.  I began to remember who I used to be."   Late in 1991, Caligiuri turned Free Indeed phone lines over to a local church and closed the ministry's doors.  "I'd convinced myself that there is no need in the world for ex-gay people," he says.   Today, Caligiuri, 31, is studying alternative spiritualities ("I'm interest- ed in belief systems that aren't judgemental."), considering romance ("But not with a CHristian!"), and searching for a new project to devote himself to. "I feel compelled to commit myself to gay causes," he says.  "I want to eventually stop feeling guilty about what I did and make up for the damage I may have brought to our community."  ---end article---  Caligiuri's tory is by no means unique and I have read several other articles of former leaders and founders of 'ex-gay' ministries who have said very similar th similar things.  Fortuantely not all of them have left Christianity, but have come to realize that God loves them despite the attitudes of others.  Some, like Chris Glaser, director of the Presbyterian "Lazarus Project" of West Hollywood Presbyterian Church have actually been working with the gay community to bring them into the sheepfold of Christ and encouraging real ethical values of sexuality within the sphere of being gay.  I have also, as I said talked and become and become close friends with many who once attended such groups as "Love In Action" and others, who either once claimed to have been "reformed" or who were too honest with themselves to live a lie, no matter who was disappointed in them.  Some were even encouraged to marry as a way of "sealing" their new heterosexuality, only to eventually start hitting the bars, bathhouses and bookstores, since these were usually activities under the concealment of night and one-night-stands of promiscuous behavior meant no continuous "sin" through a committed relationship.  This is a horrible trap which the CHurch has dumped on the backs of the truly gay oriented people, and the very inno- cent victims in these cases are the wives and children of such marriages.  Yet the church insists that there are only two options they are willing to allow gay people: 1) heterosexuality or 2) celebacy.  This is sad.  What is also mrtifying, is in the cases of those who cannot suppress their desires and fear for thier sanity in such a mixed up confusion that the church forces on them, they may even opt for 'suicide' or surgical dampering of the brain functions.  In the past lobotomies and heavey drug suppressants were common- place.  There are now becoming available more and more literature on the threat of coercive Christianity toward gays, such as Sylvia Pennington's _"Ex-Gays?  There Are None_. and others.  There are also a great many fact based books being written to help people trapped in this confusion such as Maury Johnston's _Gays Under Grace_, and Chris Glaser's _Come Hom!_.  I seriously recommend those for people seeking help for this persecution and self-acceptance.
165	1	1	  Brian K., guess what?  You missed the point.  On a scale from cold to hot, you are at 0 degrees Kelvin.   Then as you understand it, what is it?   Yes.  I agree with that.  But what does that have to do with Jesus? Punishment you say?  Jesus did not regard his death as punishment.    Good.  I wouldn't either--not the way you understand it.     Ask Jesus himself.  He himself said why in John 12:23-32.  It isn't a mystery to anyone and there certainly is no need for a persuasive argument.   Read Jesus's own reply to your question.  Jesus gives more reasons in John 16:7.  But one obvious reason why Jesus died, (and as with everything else, it has nothing do with his punishment) was that he could rise to life again--so that we would "stop doubting and believe" (John 21:27).  The fact that Jesus rose from the dead is my hope that I too will rise from the dead.  It is an obvious point.  Do not overlook it. Without this obvious point, I would have no hope and my faith would be vanity.  Why did Jesus suffer in his death?  Again, ask Jesus.  Jesus says why in John 15:18-25.   That's no mystery either.  "The world hates him without reason."  It is a direct proclamation of how far we humans botch things up and thus, how much we need a Saviour.
333	1	1	 Actually, there is one condemnation of lesbian acts in the Bible, Romans 1:26.  I think. In  There are plenty who don't read the Bible. Or pray for that matter.
160	1	1	(Frank DeCenso)   How incredibly fucking stupid.  Of *course* the text is referring to the city itself (buildings, bricks, mortar, etc.)  Otherwise it makes no sense to refer to the future of Tyre as being reduced to nothing but a _place_ to spread  fishing nets.
457	1	1	 ->I addressed most of the key issues in this very long (284 lines) post ->by Dean Kaflowitz in two posts yesterday.  The first was made into the ->title post of a new thread, "Is Dean Kaflowitz terminally irony-impaired?" ->and the second, more serious one appeared along the thread ->"A Chaney Post, and a Challenge, reissued and revised"
151	1	1	 Slight semantical difference.  The LDS Church does own a heck of a lot however.  They are the largest land holder in MIssouri (where they think Christ will appear at the second coming).
25	1	1	   Up to that point I thought you were talking about the Rosicrucian Order... :-)  [No offense intended!]
226	1	1	  blechhhh.  Gimme that ole' time Inquisition ...   It figures, doesn't it?
815	1	1	#     Are there any places in the Bible where the commandment "Thou  #     shalt not kill" is specifically applied?  That is, where someone  #     refrained from killing because he remembered the commandment.    No, for the excellent reason that there IS no such commandment.    Aside from that, please note that the Abrahamic literary tradition   is strong on narrative, light on dialog, and virtually nonexistent   w/r/t introspection.
782	1	1	Tony-  I read your post, it was nothing new, I had seen much the same in other typical"Christian" anti-gay sentimental literature.  Gay people are and will con- tinue to be persecuted as long as such propaganda petpetuates.  You may be unaware of all the statistica "findings" concerning African-Americans that have been published and used by various groups to re-enforce their own bias against African-Americans.  We usually think of the KKK in these instances, but there are many other groups.  Of course, the vast majority of the public scoff at such findings and documents today, but that was not always the case. Fortunately African-Americans had "whites" who supported their 'cause' and public sentiment was eventually (if not entirely) turned around.  There was even a Civil War, and anti-negro sentiment increased.  In fact, until laws were put in place to protect the inalienable rights of Blacks it was pretty much legal to discriminate against them.  I know many gays and I will NOT turn my back on them or their right to be free form discrimination.  You may think that I have been deceived or something, that is your perogative.  My church, Christian Church (Disciples of Christ) openly affirms the rights of oppressed people of all segments of society, including gays.  We believe the Gospel message of preaching to all creation and making disciples.  We believe in the Lord's great commandment to Love, and we beleive in standing up for the oppressed, even if it is not popular to do so.  I really like my church for last reason the most.  I can find a church almost anywhere in the valley that stands for the Gospel and believes in the commandment of Love (though I'm hard-pressed to find many who actually sho Love), but not many are willing to champion the oppressed, especially within their own community.  I may have lost face with the greater Christian community for the unpopularity of my beliefs, but so did the abolitionists against the oppression of African-Americans.  Many were even killed and treated as runaway slaves for being "nigger-lovers" and such.  I guess I've decided the challenge is worth it.  In my talks with gay men and women I have heard tragic story after tragic story centering around failed marriages, wives and husbands who are straight who have been hurt in the process, etc.  Funny thing is, I don't know of one case where the parents, ex-wives, or even children have continued to reject their gay family member (son, daughter, ex-husband, father, etc.) after they began to take part in some form of support group, like PFLAG.  I'm apalled by the legislation which passed in Colorado, and am equally out0 raged that such slimey people as Louis Sheldon (from the Tradition Values Coalition) have been actively working in the Christian underground to garner support within several (8 I believe) states this coming November for more oppressive legisation against gays.  Perhaps you don't get it, and maybe you never will.  Many didn't get it in the Middle Ages and the proclaimed God's will be done as they massacred thousands in witch hunts and inquisitions.  The message that comes through, loud and clear, by proponents against gay rights and against gays in general, is that there is a strong dislike, even hatred for gays, whether you want to call it such or not (it doesn't change the results).  The major flaw in all this posturing is that in the end, the final effect of posts like that of yours and Mr. Hudson is that YOU have a "conditional" love for gays.  Condition:  Change and we'll love you. This is sure strange coming from a group who claim that God has an "unconditional" love, one that calls people "just as they are."  Sure there are things that will 'naturally' change, and habits (like alcoholism, wife beating, etc.) that need to be changed through some sort of therapy.  But then there are things like left-handedness, etc. that no amount of beating it out of people, is going to result in anything more than an outward conforminty to "other people's expectations." In the process this coerced conformity causes many people a great deal of harm, especially when it is caused by people who have nothing more to gain from it that to become even more puffed up about their own sense of pseuper-spirituality.  This is sad, but I thoroughly believe that one day it will change.  It may be unpopular to cry for justice and equality when the basis has to do with something very personal like 'sexuality' (a taboo subject even today), but I firmly believe in the rights of individuals to be free from impose regulation on thier bedrooms.  It's funny that most straight people have successfully removed restrictive and oppressive legislation against invasive legislation, but we like to maintain this little chestnut of repression...as though it helps us maintain a sense of superiority over at least one segment of society. Gay people are not criminals.  Another interesting thing happened recently.  A very prominent charismatic church in the Silicon Valley (here) had two of it's pastors arrested for self- admitted charges of pederasty (men having sex with boys).  This had apparently been going on for some time (a couple years?), but since the charges were voluntary, and the church worked closely with the police, so I imagine that was how they managed to downplay it in the media.  How could such a thing happen when the church, itself, has an ex-gay ministry?  One of my friends recently told me he was "approached" by someone who is going through the reparitive therapy there, and he was thoroughly convinced that the request for dinner was not an invitation to attend the ministry.  These are difficult times we live in, but providing hostile environments and creating and perpetuating an atmosphere that breed hate and violence is not the call of the Christian community.  The results of the passing amendment in Colorado has created an organization who's posters are appearing all over Colorado called "S.T.R.A.I.G.H.T." (I forget the whole definition off hand, but the last part was Against Immoral Gross Homosexual Trash) and their motto is "Working for a fag-free America" with an implicit advocation for violence.  This is sick, and it seems to be what you and Mr. Hudson, and others are embracing.  We Christians have a LOOOOOOOOOONG tradition of coersion and oppression towards those we feel don't 'measure up', and constant beratement from organizations like The Christian Research Institute, while they do have a good purpose also, their major work seems to be finding new and better ways of excluding people.  The Gospel I believe is not so negative, rather it seeks ways to "include" people.  I have several of Dr. Martin's books and find them quite helpful, especially concerning 'cults.' But it seems that CRI, has become a cult unto itself.  Why don't we just stick to the positive and find ways to bring people to Jesus istead of taking bullwhips and driving them away?  Whatever
453	1	1	      The first means that some aspect of reality contains objective values. The second means that values are a reference to some preference of the individual.  In the first case, it is possible that some future discovery might invalidate certain views re what objective values are.  --
541	1	1	Gordon Banks quoted and added...  gb> In article <C50M5p.Eoz@acsu.buffalo.edu> gb> gb> > gb> >  Christians have professed for more than 1660 years the Nicene gb> >Creed, a statement of beliefs drawn from the truths of Scripture gb> >that was officially accepted by a council of church bishops gb> >and leaders at Nicea in 325 A.D. Christians still recite gb> >this creed regularly in public worship. gb> > gb> gb> So prior to 325 AD there were no Christians?  Or all of them really gb> believed the Nicean creed even before it was formulated?  Do you gb> really believe such an absurdity?  I'm afraid you do.         No.      I really don't. Honest.       The Nicene Creed, as I mentioned above, is a brief statement of      beliefs that are derived from Scripture. That this certain list      did not exist earlier does not indicate that the beliefs summarized       in in did not exist before the formula was derived.
189	1	1	}>}>}(a) out of context; }>}>Must have missed when you said this about these other "promises of god" that we keep }>}>getting subjected to.  Could you please explain why I am wrong and they are OK? }>}>Or an acknowledgement of public hypocrisy. Both or neither. }>} }>}So, according to you, Jim, the only way to criticize one person for }>}taking a quote out of context, without being a hypocrite, is to post a }>}response to *every* person on t.r.m who takes a quote out of context? }> }>Did I either ask or assert that?  Or is this your misaimed telepathy at work again? } }(1)  Stephen said you took a quote out of context }(2)  You noted that Stephen had not replied to some other t.r.m article }     (call it A) that took a quote out of context }(3)  But the lack of evidence for X does not constitute evidence for the }     lack of X  (a common creationist error) }(4)  So the fact that Stephen did not reply to A does not justify the }     conclusion that Stephen condoned taking quotes out of context in A  Excellent.  Now under what conditions could such a conclusion be made, other than a direct assertion by his part.  For instance, am I to assume that you have no position on eating shit merely because you have not said your position, or might a conclusion be made by observing that you do not.  }(7)  I assumed you were being logical, and that the sentence that begins }     "Could you please explain ..." was not a nonsequitur, but was intended }     to follow from the sentence that preceded it.  }Is that better Jim?   It's called an argument.  If you disagree with it, }explain why the argument is not sound.  (I admit that my assumption in (7) }may have been a bit hasty.)  If you agree with it, just say "yup."
676	1	1	 No.  There are two problems here:  (1) Peter died two millenia ago.  The original letters he wrote have long since decayed into dust.  If he were alive today and I could question him, then this might lend credibility to your claims (but probably not much, because after all, I've heard people claim with all sincerity that they've spoken with Elvis recently).  But after his death, Peter's writings were transcribed by monks for centuries, and I find it hard to believe that one of them somewhere didn't decide to change the wording of something to make it (in his opinion) a little easier to understand.  (2) Even if Peter did witness the miracles of Jesus two millenia ago, that doesn't mean that your deity is what the Bible says it is (God might just be Satan, trying to convince everyone that he's a nice guy), or even that your deity is still alive and active in the world today.  Nice try, but it just isn't enough to convince me, especially since your wild claims about your deity seem to fly in the face of the way I've observed the world to work.  Please find something more compelling. 
711	1	1	 Have you informed your wife of this prioritization?  This board will have  Thou hast used my name in vain!  I never coerce.  Ridicule, maybe, but never coerce.  Please take responsibility for your actions.  (deletia) 
641	1	1	 Where does it say in the bible that Christians are supposed to persecute Jews?  Isn't it love your enemies instead?  They may say they are "Christian" but do their actions speak differently?  Do you believe what everyone tells you?  I don't.  I came to believe in God by my own investigation and conclusions. And ultimately by my own choice.  Salvation, however, was granted only through the grace of God.   To be a Christian is to model oneself after Jesus Christ as implied by the very name Christian.  If you say you believe in your head but do not feel in your heart, what does that say of your belief?   White supremists and Neo-Nazis are NOT any brand of Christian.  "If you hate your whom you can see then how can you love God whom you cannot  see?"  What does this belief entail?  Believing in Christ and having your sins forgiven in His name does NOT give a Christian a free licence to sin.  To repent of a sin is to ask forgiveness of that sin and TRY NOT to do it again.  I am a Christian, but if you lump me in with racists and accuse me of being such, then are you not pre-judging me?  BTW, I am of Chinese racial background and I know what it is to be part of a visible minority in this country.  I don't think that I would be favourably looked upon by these White supremist "Christians" as you call them.  Anyone can say what they believe, but if they don't practice what they preach, then their belief is false.  Do you concur?    Nazis and racists in general are the ones that come to my immediate attention. What I believe is that such people may be using the bible to mask their racial intolerance and bigotry.  They can do as they do and hide behind Christianity but I tell you that Jesus would have nothing to do with them.   No arguement there.   The only point I'm trying to make is that those who call themselves Christian may not be Christian.  I ask that you draw your own conclusions by what they do and what they say.  If they are not modelled after the example of Jesus Christ then they are NOT Christian.  If they have not repented of their sins and accepted Jesus Christ as their personal Lord and Saviour then they are  NOT Christian.  These are the only criteria to being a Christian.  May God be with you,
81	1	1	  Brian K., I am pleased with your honesty.  And to be honest as well, I believe you have not asked my god to come to you.  Why do I say this? Because by the things you write on the net, and the manner with which you write them, you show me that you made up your own god and are attempting to pass him off as the real thing.  I got news for you. Yours doesn't at all sound like mine.  Your god doesn't come to you because your god doesn't exist.   I am sorry Brian, but when I read your postings, I do not see an open mind. What I do see is misunderstanding, lack of knowledge, arrogance and mockery.   Be true to yourself then.  Have an open mind.  And so end the mockery.  Gain  knowledge of the real God.  Put your presumptions aside.  Read the Bible and know that there is, truly is, a reason for everything and there exists a God that has so much love for you that the depth of it goes beyond our shallow worldly experience.  A person who commits himself   to seeking God, will find God.  Jesus stands at your door and knocks.  But a person who half-heartedly opens the Bible, or opens it with purpose to find  something to mock, will find, learn and see nothing.  The only thing one will gain with that attitude is folly.  Be careful to not jump the gun, for at first glance, there are many passages in the Bible that will seem bizarre and absurd.  Be assured that even though they seem alien at first, be confident that they are not. Be assured that beyond your present comprehension, there lies such deep reasons that once you see them, you will indeed be satisfied.  I will personally guarantee that one.  As Jesus put it, "You will never be thirsty again.  Your cup will even flow over."   From King Solomon (970 B.C. to 930 B.C.):      "It is the glory of God to conceal a matter;      to search out a matter is the glory of kings."   Jesus says in John 6:44 & 55:     "No one can come to me unless the Father who sent me draws him."   And in John 3:16:     "For God so loved the world that he gave his one and only Son,    that whosoever believes in him shall not perish but have eternal    life."   You are included in "whosoever".  And I also pray that the Father is drawing you, which it seems He is doing else you wouldn't be posting to talk.religion.misc.  Remember Brian, you could be a St. Paul in the making.  Paul not only mocked Christians as you do, but also had pleasure stoning them.  Yet God showed him mercy, saved him, and Paul became on of the most celebrated men in the history of God's church.  You see Brian, I myself better be careful and not judge you, because you could indeed be the next Paul.  For with the fervor that you attack Christians,  one day you might find yourself one, and like Paul, proclaim the good news of Jesus with that very same fervor or more.  Or you could be the next Peter.  What Jesus said to Peter, Jesus would  probably say to you: "Satan would surely like to have you."  Why so? Because Peter was hard-headed, cynical and demonstrated great moments of stupidity, but once Peter committed himself to a task he did with full heart.  Peter was the only apostle to have the faith to walk on water as Jesus did.  You asked "Why not believe in Zeus?"  Zeus didn't offer eternal life. You got nothing to gain by believing in Zeus. 
356	1	1	 [Rest deleted.  Can anybody out in a.p.h help out?]  Find out about "the night of the brown shirts".
191	1	1	Well, that would depend on how much we wanted the US and how much we wanted the $1, wouldn't it? -Ekr 
173	1	1	 ... or consider the thousands in Central America killed by those brave CIA/NSC sponsored "Freedom Fighters."  Thus far, Slick Willie is a piker.         spl 
792	1	0	  Because that would contradict your religious beliefs; therefore, you feel more comfortable simply accusing his sincerity, so you will not have to critically examine your religious beliefs. 
491	1	0	  Yes, this is certainly one of the traditional ideas about the Mithraic cult (although not the only one.)  It had many elements that seem to have been borrowed by Catholicism (e.g. the Mass, communion, the sharing of a sacred meal, consecration of bread and wine, etc.)  For quite an amusing novel that uses this same idea, check out:  The Covenant of the Flame by David Morrell.  It has some quite interesting occult bits, and lots of killing. I won't spoil it by revealing the ending, but I will say that it is relevant to Mithraism.
45	0	1	 : The Bible says there is a God; if that is true then our atheism is : mistaken.  What of it?  Seems pretty obvious to me.  Socrates said : there were many gods; if that is true then your monotheism (and our : atheism) is mistaken, even if Socrates never existed.   Jim,  I think you must have come in late. The discussion (on my part at least) began with Benedikt's questioning of the historical acuuracy of the NT. I was making the point that, if the same standards are used to validate secular history that are used here to discredit NT history, then virtually nothing is known of the first century.  You seem to be saying that the Bible -cannot- be true because it speaks of the existence of God as it it were a fact. Your objection has nothing to do with history, it is merely another statement of atheism.
546	0	1	In <lsran6INN14a@exodus.Eng.Sun.COM> emarsh@hernes-sun.Eng.Sun.COM (Eric             Huh?  Please explain.  Is there a problem because I based my morality on  something that COULD be wrong?  Gosh, there's a heck of a lot of stuff that I  believe that COULD be wrong, and that comes from sources that COULD be wrong.  What do you base your belief on atheism on?  Your knowledge and reasoning?  COuldn't that be wrong?  MAC -- ****************************************************************                                                     Michael A. Cobb  "...and I won't raise taxes on the middle     University of Illinois     class to pay for my programs."                 Champaign-Urbana           -Bill Clinton 3rd Debate             cobb@alexia.lis.uiuc.edu
